date,sp500_exret
2011-05-01,-0.011313
2011-06-01,-0.016545
2011-07-01,-0.019828
2011-08-01,-0.054423000000000006
2011-09-01,-0.070238
2011-10-01,0.109014
2011-11-01,-0.002727
2011-12-01,0.009427
2012-01-01,0.045205
2012-02-01,0.043341
2012-03-01,0.032866
2012-04-01,-0.006034
2012-05-01,-0.059890000000000006
2012-06-01,0.041465
2012-07-01,0.014363
2012-08-01,0.022644
2012-09-01,0.02502
2012-10-01,-0.017936999999999998
2012-11-01,0.005226
2012-12-01,0.008408
2013-01-01,0.052361
2013-02-01,0.013013
2013-03-01,0.037584
2013-04-01,0.019621
2013-05-01,0.02312
2013-06-01,-0.013601
2013-07-01,0.050672
2013-08-01,-0.029207
2013-09-01,0.03166
2013-10-01,0.046268
2013-11-01,0.030817
2013-12-01,0.02595
2014-01-01,-0.034666
2014-02-01,0.045757
2014-03-01,0.008056
2014-04-01,0.006555
2014-05-01,0.023309
2014-06-01,0.020635
2014-07-01,-0.013974
2014-08-01,0.039777
2014-09-01,-0.013928
2014-10-01,0.023972
2014-11-01,0.027631
2014-12-01,-0.002473
2015-01-01,-0.02943
2015-02-01,0.056976
2015-03-01,-0.014993
2015-04-01,0.009101
2015-05-01,0.012522
2015-06-01,-0.019343
2015-07-01,0.021297
2015-08-01,-0.060073
2015-09-01,-0.024547
2015-10-01,0.083449
2015-11-01,0.003373
2015-12-01,-0.015347
2016-01-01,-0.0492
2016-02-01,-0.0019420000000000001
2016-03-01,0.06713999999999999
2016-04-01,0.003647
2016-05-01,0.018387
2016-06-01,0.0024749999999999998
2016-07-01,0.036371
2016-08-01,0.001047
2016-09-01,0.000246
2016-10-01,-0.018144
2016-11-01,0.035711999999999994
2016-12-01,0.018903999999999997
2017-01-01,0.018983999999999997
2017-02-01,0.039059
2017-03-01,0.0013650000000000001
2017-04-01,0.010091
2017-05-01,0.013952
2017-06-01,0.005198
2017-07-01,0.019996
2017-08-01,0.001338
2017-09-01,0.019149999999999997
2017-10-01,0.023232
2017-11-01,0.030589
2017-12-01,0.010249
2018-01-01,0.056960000000000004
2018-02-01,-0.038761
2018-03-01,-0.026659
2018-04-01,0.0023699999999999997
2018-05-01,0.022400000000000003
2018-06-01,0.0054399999999999995
2018-07-01,0.035544000000000006
2018-08-01,0.031338000000000005
2018-09-01,0.003638
2018-10-01,-0.070309
2018-11-01,0.017952
2018-12-01,-0.092546
2019-01-01,0.07930899999999999
2019-02-01,0.029908
2019-03-01,0.017631
2019-04-01,0.038529
2019-05-01,-0.065287
2019-06-01,0.067761
2019-07-01,0.012702999999999999
2019-08-01,-0.017685
2019-09-01,0.016991
2019-10-01,0.020121
2019-11-01,0.035006
2019-12-01,0.028387000000000003
2020-01-01,-0.001192
2020-02-01,-0.08307200000000001
2020-03-01,-0.123197
2020-04-01,0.12889
2020-05-01,0.047717999999999997
2020-06-01,0.020248000000000002
2020-07-01,0.05681
2020-08-01,0.07196799999999999
2020-09-01,-0.038251
2020-10-01,-0.026508999999999998
2020-11-01,0.109304
2020-12-01,0.041471999999999995
2021-01-01,-0.010052
2021-02-01,0.026104
2021-03-01,0.043314
2021-04-01,0.053904
2021-05-01,0.006208
2021-06-01,0.023682
2021-07-01,0.024305
2021-08-01,0.0306
2021-09-01,-0.046077
2021-10-01,0.07051
2021-11-01,-0.0073560000000000006
2021-12-01,0.043485
2022-01-01,-0.052243
2022-02-01,-0.029293
2022-03-01,0.037825
2022-04-01,-0.087676
2022-05-01,7.400000000000001e-05
2022-06-01,-0.08228300000000001
2022-07-01,0.09296600000000001
2022-08-01,-0.042194999999999996
2022-09-01,-0.093395
2022-10-01,0.077948
2022-11-01,0.051265
2022-12-01,-0.062084
2023-01-01,0.06031
2023-02-01,-0.027665
2023-03-01,0.033879
2023-04-01,0.011515000000000001
2023-05-01,0.001706
2023-06-01,0.062952
2023-07-01,0.0272
2023-08-01,-0.019924
2023-09-01,-0.051865999999999995
2023-10-01,-0.02574
2023-11-01,0.086404
2023-12-01,0.041206
2024-01-01,0.011131000000000002
2024-02-01,0.048831
2024-03-01,0.027911
2024-04-01,-0.0445
2024-05-01,0.045031
2024-06-01,0.033099
2024-07-01,0.007648
2024-08-01,0.019483
2024-09-01,0.018821
2024-10-01,-0.01259
2024-11-01,0.05642
2024-12-01,-0.027145000000000002
